,id_food,nutriscore_grade,random_users_id,random_users_ratings
20225,44768,d,8,3
20226,44803,b,8,1
20227,44877,c,8,1
20228,44890,b,3,3
20229,45007,d,7,2
20230,45230,d,1,1
20231,45258,d,5,1
20232,45265,c,6,3
20233,45433,a,8,3
20234,45658,b,8,2
20235,45883,c,1,3
20236,45926,b,5,2
20237,46196,a,5,4
20238,46210,c,3,2
20239,46334,c,3,2
20240,46343,b,4,1
20241,46920,c,7,1
20242,47127,e,7,1
20243,47217,a,1,2
20244,47384,d,1,1
20245,47388,b,8,4
20246,47659,d,9,3
20247,47754,b,3,1
20248,48123,c,8,3
20249,48149,b,3,3
20250,48333,d,5,3
20251,48624,b,9,3
20252,48953,e,8,4
20253,49150,c,5,1
20254,49226,d,8,4
20255,49289,b,4,1
20256,49302,a,3,3
20257,49337,c,3,3
20258,49647,c,1,1
20259,49693,d,4,3
20260,49762,c,6,4
20261,49846,c,6,3
20262,50060,d,4,3
20263,50130,c,4,1
20264,50349,d,2,2
20265,50473,c,3,2
20266,50588,b,1,4
20267,50628,b,2,2
20268,50910,d,2,4
20269,51077,c,5,2
20270,51080,a,2,1
20271,51136,c,4,3
20272,51362,b,5,2
20273,17067,a,8,2
20274,31297,a,8,3
20275,48462,a,7,3
20276,36245,e,6,1
20277,45869,a,9,2
20278,17519,b,9,4
20279,4202,d,8,3
20280,42420,e,2,4
20281,45467,c,4,3
20282,9341,d,3,2
20283,40343,d,8,2
20284,24671,d,2,4
20285,24980,b,9,1
20286,25450,c,6,2
20287,26355,c,9,4
20288,28617,a,6,3
20289,34215,b,2,4
20290,36897,c,6,1
20291,36996,a,7,2
20292,46604,a,1,4
20293,47121,d,6,4
20294,49581,a,9,1
20295,15856,c,6,1
20296,24159,b,7,3
20297,42529,c,8,4
20298,26992,d,8,1
20299,33962,c,9,4
20300,50996,d,1,2
20301,16076,c,9,2
20302,24105,d,3,1
20303,34571,e,1,3
20304,15644,e,3,2
20305,21206,d,7,2
20306,28791,a,3,3
20307,34999,d,3,3
20308,36871,c,1,1
20309,48313,d,6,3
20310,3952,e,2,3
20311,22026,b,1,1
20312,33372,a,4,3
20313,42516,a,5,2
20314,41773,d,2,1
20315,5463,b,6,1
20316,15983,d,3,2
20317,16438,d,4,4
20318,36099,c,7,3
20319,6218,d,8,2
20320,27384,d,1,3
20321,32029,d,4,1
20322,35889,e,8,1
20323,48925,e,1,2
20324,13189,b,2,1
20325,46929,a,2,3
20326,51462,c,3,2
20327,28817,a,4,4
20328,21560,d,3,4
20329,5855,c,7,3
20330,15345,c,1,1
20331,20870,a,9,4
20332,27623,a,1,4
20333,32269,e,9,1
20334,32468,c,4,3
20335,40169,c,5,2
20336,47531,a,3,1
20337,48586,c,1,3
20338,50355,e,9,2
20339,52227,c,1,1
20340,36465,d,4,1
20341,48014,c,1,1
20342,15793,e,8,3
20343,34434,e,8,4
20344,44878,c,2,4
20345,48574,b,4,2
20346,30182,a,8,4
20347,45631,b,6,3
20348,4551,b,4,1
20349,20467,b,4,2
20350,49118,c,2,4
20351,37940,a,5,2
20352,15625,b,5,4
20353,42676,b,5,3
20354,1503,b,9,2
20355,1733,c,3,2
20356,4971,b,3,3
20357,5138,c,1,1
20358,5303,e,2,4
20359,6176,d,8,3
20360,6608,c,7,3
20361,6897,c,4,1
20362,8808,b,8,2
20363,8827,c,3,2
20364,9106,b,1,1
20365,11806,d,5,4
20366,11942,c,8,3
20367,16129,a,2,2
20368,16218,b,1,3
20369,16561,b,8,2
20370,17452,d,7,1
20371,17948,a,6,4
20372,18440,a,1,1
20373,19119,b,7,4
20374,19706,c,2,3
20375,21102,c,2,3
20376,21274,c,1,1
20377,21493,b,9,1
20378,23990,d,5,2
20379,24022,d,9,4
20380,24639,b,2,1
20381,25256,c,8,4
20382,25459,c,3,1
20383,25711,b,7,4
20384,26389,c,2,2
20385,26966,c,7,3
20386,27017,c,3,2
20387,28712,c,4,4
20388,29074,c,6,2
20389,29190,c,6,1
20390,31421,d,8,4
20391,31655,c,3,4
20392,31931,c,6,3
20393,32467,b,9,4
20394,32571,b,5,1
20395,33655,b,1,2
20396,34354,b,4,3
20397,34379,c,4,3
20398,35773,c,9,3
20399,36188,c,1,3
20400,36440,b,2,1
20401,36482,b,3,2
20402,37065,a,3,2
20403,37224,d,5,1
20404,37308,c,8,2
20405,37589,c,2,1
20406,38620,b,7,4
20407,38746,b,7,4
20408,38940,c,4,4
20409,40034,c,3,1
20410,40388,c,9,3
20411,40389,d,4,2
20412,41144,d,4,4
20413,41552,b,8,4
20414,42651,c,1,1
20415,44203,d,8,1
20416,44213,c,5,1
20417,45471,c,3,4
20418,45563,d,8,2
20419,45570,e,4,3
20420,45644,b,8,3
20421,45657,b,3,3
20422,46053,d,9,2
20423,46216,d,5,1
20424,46286,d,8,4
20425,46294,c,4,3
20426,46299,c,3,3
20427,46378,c,2,1
20428,46775,e,5,1
20429,46796,c,9,2
20430,47322,b,1,3
20431,47479,b,7,2
20432,49023,d,7,1
20433,49133,c,5,2
20434,49658,b,6,2
20435,49997,b,2,3
20436,50796,c,9,1
20437,50924,a,3,2
20438,50987,d,1,3
20439,51111,c,3,1
20440,52125,c,4,4
20441,3585,b,7,1
20442,4766,c,5,1
20443,38556,c,2,1
20444,16264,e,6,1
20445,3761,a,5,1
20446,36383,e,2,1
20447,15219,b,6,1
20448,24451,c,2,4
20449,26027,c,8,4
20450,32394,c,4,3
20451,33314,b,7,3
20452,47300,c,8,4
20453,49561,b,7,4
20454,51422,b,9,3
20455,49961,d,4,2
20456,47152,a,1,3
20457,15015,c,2,4
20458,15691,c,5,2
20459,25254,e,7,1
20460,28993,c,4,2
20461,39211,c,1,1
20462,41499,e,6,3
20463,44081,e,9,1
20464,45284,e,6,4
20465,41643,b,4,3
20466,4081,d,4,2
20467,33435,e,5,3
20468,34491,d,2,1
20469,20440,d,1,1
20470,19832,c,1,3
20471,31124,c,7,1
20472,1068,a,2,2
20473,1471,a,6,3
20474,2391,a,7,4
20475,3737,c,4,1
20476,4386,b,8,2
20477,5404,d,7,1
20478,17018,b,9,2
20479,17585,b,1,1
20480,20177,c,4,3
20481,20402,b,2,3
20482,21302,b,6,4
20483,21605,a,7,1
20484,21940,b,9,2
20485,22934,b,2,3
20486,22956,b,2,2
20487,23293,a,2,3
20488,23344,b,8,1
20489,24470,a,7,4
20490,27021,b,7,3
20491,27130,b,5,2
20492,27435,b,4,1
20493,28998,a,1,4
20494,30027,a,9,2
20495,30982,a,8,3
20496,32238,b,7,2
20497,33590,b,6,1
20498,34862,a,1,4
20499,36811,b,1,2
20500,36832,a,5,1
20501,36967,a,6,1
20502,37250,d,9,4
20503,37518,a,8,4
20504,38955,b,4,4
20505,41634,c,9,3
20506,44442,b,6,1
20507,46317,b,2,4
20508,48681,a,7,1
20509,49100,b,6,2
20510,49436,a,4,2
20511,49877,a,1,2
20512,51157,b,9,3
20513,51216,b,2,2
20514,33472,a,3,4
20515,14977,e,8,4
20516,29073,d,3,4
20517,31853,d,1,4
20518,37650,d,9,1
20519,39627,a,1,1
20520,36156,a,9,3
20521,16805,b,1,2
20522,4242,d,3,3
20523,11798,d,9,3
20524,20434,d,4,4
20525,25101,d,2,4
20526,29823,d,8,3
20527,31423,d,5,2
20528,50850,d,3,4
20529,3843,a,6,3
20530,13210,b,7,4
20531,12865,e,9,3
20532,32120,a,8,1
20533,31847,d,4,1
20534,46567,c,7,2
20535,34402,d,4,2
20536,34418,e,9,4
20537,38875,e,9,3
20538,35618,b,7,1
20539,46978,d,3,2
20540,45406,e,1,3
20541,37017,d,7,2
20542,50958,d,6,1
20543,36214,e,5,4
20544,3841,a,6,2
20545,1543,c,2,2
20546,1655,d,5,3
20547,1821,c,9,3
20548,2011,d,8,4
20549,2436,a,4,1
20550,3204,c,6,1
20551,4685,c,6,2
20552,9325,c,8,2
20553,12496,d,7,3
20554,15203,d,8,1
20555,15578,b,6,1
20556,16587,e,3,2
20557,16865,d,1,4
20558,17620,b,2,4
20559,17860,b,3,4
20560,17861,e,6,1
20561,18957,c,6,3
20562,20037,a,3,4
20563,20701,d,8,3
20564,20947,a,5,4
20565,21144,e,1,1
20566,21589,e,8,1
20567,22058,a,8,1
20568,22384,e,3,1
20569,22437,b,7,2
20570,22683,e,8,2
20571,23000,b,4,1
20572,23415,c,3,4
20573,23615,d,7,3
20574,24324,b,2,4
20575,24522,c,7,1
20576,24548,c,5,1
20577,24847,c,3,3
20578,24942,c,9,1
20579,25074,c,7,2
20580,25526,c,1,4
20581,26350,a,6,3
20582,26485,b,7,1
20583,27005,c,4,3
20584,27461,b,1,4
20585,27472,d,7,1
20586,27643,c,3,4
20587,27681,a,6,2
20588,27961,a,1,1
20589,27989,c,8,4
20590,27990,b,8,3
20591,28075,a,7,3
20592,28194,a,3,1
20593,28388,b,8,4
20594,28585,d,6,2
20595,28710,b,5,4
20596,28840,e,5,4
20597,28898,b,4,4
20598,29313,b,5,1
20599,29968,d,5,4
20600,29975,e,1,4
20601,30058,a,8,3
20602,30495,d,8,2
20603,30945,b,5,2
20604,32453,c,8,1
20605,32589,c,8,4
20606,32815,c,7,1
20607,33219,c,2,2
20608,34372,c,9,2
20609,35621,b,8,3
20610,35982,c,7,2
20611,36003,d,9,3
20612,36473,c,2,2
20613,37472,d,4,2
20614,37606,d,6,1
20615,37656,a,4,3
20616,38025,b,3,2
20617,38512,c,4,3
20618,38751,b,7,1
20619,38752,b,5,3
20620,39050,c,4,1
20621,39222,d,2,3
20622,39570,d,9,4
20623,39704,c,6,3
20624,39947,c,3,2
20625,40785,a,8,1
20626,40885,b,7,3
20627,43195,c,7,3
20628,43383,c,8,2
20629,44985,b,6,3
20630,45010,b,6,1
20631,45092,c,8,2
20632,45394,c,4,3
20633,45484,a,5,4
20634,45485,a,7,1
20635,45561,d,4,1
20636,45562,d,8,2
20637,45565,c,7,2
20638,45998,b,9,2
20639,46200,c,5,2
20640,46224,d,8,1
20641,46293,c,1,1
20642,46306,d,7,2
20643,46403,b,9,1
20644,46483,e,4,1
20645,46855,c,5,4
20646,47232,c,8,1
20647,47361,b,1,3
20648,47731,c,9,2
20649,47825,c,7,4
20650,47826,d,9,2
20651,48480,c,6,1
20652,48901,c,3,4
20653,48902,c,6,4
20654,49159,b,1,3
20655,49550,b,8,4
20656,49890,b,8,4
20657,50301,c,6,4
20658,50481,c,6,3
20659,51046,c,7,3
20660,51180,b,4,2
20661,3865,b,4,4
20662,3130,d,5,4
20663,18526,d,6,1
20664,26652,d,1,2
20665,29980,c,3,1
20666,38488,c,1,3
20667,41776,b,5,1
20668,26342,e,4,4
20669,35939,a,6,2
20670,36005,a,9,3
20671,43384,c,7,4
20672,15346,b,8,4
20673,7928,a,2,3
20674,28268,b,5,1
20675,5097,d,2,1
20676,5784,c,7,1
20677,11360,c,4,2
20678,15646,e,6,1
20679,46366,d,8,4
20680,8852,c,4,4
20681,22055,e,7,2
20682,49084,d,6,4
20683,7469,c,2,4
20684,14428,d,9,2
20685,15679,c,6,3
20686,15728,b,6,4
20687,15736,c,6,4
20688,16042,a,7,1
20689,22757,b,6,3
20690,26280,d,2,1
20691,29438,a,2,1
20692,37067,c,9,2
20693,37295,d,3,3
20694,46481,d,2,2
20695,16328,e,5,3
20696,28962,d,8,2
20697,48257,e,6,1
20698,50857,e,8,4
20699,19593,b,6,2
20700,45186,d,6,4
20701,46721,c,9,1
20702,29250,d,9,1
20703,20982,e,2,2
20704,37742,a,1,2
20705,47506,c,1,1
20706,51152,d,7,3
20707,3721,a,6,3
20708,3417,c,8,4
20709,3777,a,7,4
20710,48444,a,2,4
20711,50712,a,9,3
20712,19596,c,7,4
20713,25274,d,3,4
20714,35771,b,5,4
20715,37682,c,7,3
20716,45345,e,2,3
20717,47539,e,7,3
20718,49398,e,2,4
20719,49580,c,2,3
20720,4099,d,4,1
20721,5394,d,6,2
20722,5742,d,8,2
20723,17740,d,6,3
20724,18161,e,7,2
20725,42664,d,6,3
20726,43262,d,4,4
20727,27429,d,3,2
20728,37311,e,9,2
20729,45963,d,9,4
20730,11821,c,4,2
20731,47921,c,7,1
20732,1396,b,3,1
20733,1461,c,2,1
20734,2825,b,1,2
20735,2933,a,1,3
20736,3064,d,1,1
20737,3255,c,8,1
20738,5423,d,7,1
20739,5568,e,6,4
20740,7111,c,9,1
20741,15210,a,2,4
20742,16443,c,1,4
20743,16650,c,8,2
20744,17103,c,4,4
20745,18829,d,8,1
20746,20716,d,8,2
20747,21571,e,7,4
20748,23895,b,2,3
20749,25277,c,5,1
20750,25290,a,2,4
20751,25328,b,4,3
20752,26792,e,9,4
20753,27086,c,3,4
20754,28024,d,7,4
20755,28026,d,1,3
20756,28461,c,8,3
20757,28619,a,9,1
20758,28674,c,3,2
20759,29034,d,5,3
20760,30543,a,4,4
20761,30673,d,9,3
20762,30926,c,5,4
20763,33283,b,8,4
20764,33473,c,9,3
20765,34450,a,1,3
20766,34676,d,2,2
20767,35105,a,7,2
20768,35232,c,9,4
20769,35544,c,9,2
20770,35908,c,1,2
20771,37387,e,1,4
20772,38790,c,4,3
20773,38814,d,2,4
20774,39815,c,4,1
20775,39908,c,2,4
20776,41435,c,3,4
20777,42625,c,1,4
20778,42738,d,3,4
20779,42880,c,8,1
20780,43581,b,9,4
20781,43966,b,2,2
20782,44009,c,1,2
20783,44769,c,5,4
20784,44786,c,5,4
20785,44949,c,2,3
20786,45118,b,7,1
20787,45334,b,5,4
20788,45388,a,7,3
20789,45532,c,2,3
20790,46101,c,2,3
20791,46485,e,1,4
20792,46745,d,2,3
20793,46794,d,7,4
20794,46908,c,4,3
20795,46942,c,7,3
20796,46992,d,6,3
20797,46994,d,7,4
20798,47052,b,2,4
20799,47106,c,1,4
20800,47110,b,5,3
20801,47572,d,9,1
20802,48486,d,7,3
20803,48617,c,3,3
20804,48891,d,5,3
20805,49567,c,4,1
20806,49882,a,7,1
20807,50294,c,9,4
20808,50557,b,6,3
20809,50631,d,8,1
20810,51251,b,5,4
20811,20458,b,2,1
20812,44809,b,4,2
20813,50632,d,3,3
20814,26678,b,6,2
20815,35222,b,2,3
20816,34306,e,5,2
20817,47020,e,7,1
20818,51553,e,8,4
20819,2545,d,6,4
20820,19912,d,8,4
20821,16968,e,4,2
20822,23236,c,5,4
20823,4349,c,2,3
20824,44236,d,7,2
20825,47145,a,8,4
20826,46218,d,9,1
20827,47683,e,2,4
20828,48339,b,2,4
20829,33744,c,7,2
20830,36869,b,4,3
20831,17547,e,3,3
20832,18512,e,3,2
20833,28661,e,4,3
20834,30562,e,1,4
20835,32075,e,3,3
20836,34324,e,4,4
20837,18712,b,5,3
20838,25881,a,7,3
20839,19902,d,5,1
20840,20110,d,3,3
20841,29829,a,4,1
20842,3982,c,3,3
20843,50713,b,2,4
20844,51094,a,7,3
20845,45099,c,8,2
20846,1658,c,8,1
20847,2706,a,8,1
20848,3015,a,7,1
20849,3710,d,9,2
20850,3958,d,9,4
20851,4214,d,5,4
20852,4391,c,2,1
20853,4617,d,3,4
20854,4863,b,9,4
20855,4936,c,5,2
20856,6033,d,6,3
20857,7392,b,7,2
20858,8006,a,5,3
20859,8299,d,8,1
20860,8814,c,9,3
20861,8966,d,5,1
20862,13318,e,4,2
20863,14406,e,7,2
20864,14746,a,3,3
20865,15317,b,4,3
20866,16227,d,3,4
20867,16797,a,3,3
20868,16867,e,6,2
20869,17535,a,9,2
20870,17699,b,2,4
20871,17960,c,8,1
20872,18917,c,1,4
20873,21201,c,2,4
20874,21450,d,8,1
20875,21708,a,3,1
20876,21711,a,5,3
20877,21726,b,2,2
20878,21787,a,2,2
20879,22579,d,2,3
20880,22760,a,7,2
20881,22779,a,9,3
20882,22794,a,6,2
20883,22827,b,1,3
20884,22889,a,7,2
20885,23657,b,6,2
20886,24013,c,1,1
20887,24861,a,8,4
20888,25372,d,9,3
20889,25667,c,4,3
20890,26334,b,7,2
20891,26649,a,4,4
20892,27381,a,3,3
20893,27432,e,1,4
20894,27901,d,5,2
20895,28698,a,1,1
20896,28892,c,7,2
20897,29730,c,1,3
20898,29921,b,6,1
20899,30491,a,8,3
20900,30598,e,1,3
20901,30923,a,6,3
20902,31001,d,5,1
20903,31612,b,1,3
20904,31687,a,9,1
20905,31751,c,6,3
20906,32218,a,9,3
20907,32643,e,4,2
20908,32775,a,1,2
20909,33431,a,6,1
20910,34055,a,2,3
20911,34499,d,4,4
20912,34728,a,7,2
20913,34773,e,6,2
20914,35361,d,4,4
20915,35649,a,5,3
20916,36250,c,6,3
20917,36324,a,9,3
20918,36496,d,9,3
20919,36976,a,9,4
20920,37060,a,7,4
20921,37062,c,9,1
20922,39772,e,6,2
20923,39906,c,5,1
20924,40376,c,4,3
20925,41810,d,6,4
20926,42286,a,8,2
20927,42783,c,1,3
20928,43428,d,3,2
20929,44797,b,2,4
20930,45217,d,2,1
20931,45370,d,1,3
20932,45371,d,2,4
20933,45385,a,4,1
20934,45404,a,4,1
20935,45440,a,1,2
20936,45482,c,8,3
20937,45569,e,2,4
20938,45908,a,7,4
20939,45931,c,3,1
20940,46203,c,1,3
20941,46711,d,9,2
20942,46716,d,8,4
20943,47055,c,2,1
20944,47411,e,5,3
20945,47495,d,3,3
20946,48115,a,7,3
20947,48324,c,9,4
20948,48875,d,5,3
20949,48910,a,5,3
20950,49241,c,5,3
20951,49301,a,1,4
20952,49482,c,6,2
20953,49685,c,8,3
20954,49794,d,7,4
20955,49815,a,5,2
20956,50312,c,5,3
20957,50582,c,1,4
20958,51079,a,9,4
20959,51300,d,2,1
20960,51527,c,5,4
20961,51577,b,9,1
20962,51925,d,4,3
20963,52179,e,2,3
20964,52387,c,7,2
20965,49114,e,3,4
20966,33936,c,4,1
20967,51616,c,3,3
20968,22482,d,3,3
20969,44870,a,7,3
20970,25890,b,3,1
20971,30587,b,8,2
20972,34673,b,7,1
20973,37719,b,8,4
20974,47363,b,9,2
20975,51514,b,3,3
20976,16467,b,8,4
20977,3785,c,2,3
20978,16052,a,6,2
20979,52120,b,2,4
20980,38587,b,3,4
20981,50261,d,7,2
20982,38938,d,1,2
20983,39831,d,3,4
20984,32248,d,4,2
20985,12573,a,6,1
20986,33842,a,6,1
20987,4369,d,2,2
20988,2041,c,9,4
20989,15463,d,6,4
20990,21815,b,9,1
20991,23616,b,6,1
20992,25967,c,9,4
20993,26183,d,9,1
20994,28624,b,2,4
20995,32083,d,8,2
20996,32882,b,7,3
20997,34303,b,4,2
20998,35257,a,4,1
20999,42055,c,6,4
21000,47032,a,9,3
21001,47899,a,3,2
21002,48864,c,4,4
21003,50084,d,2,2
21004,15024,c,3,4
21005,23170,d,7,1
21006,37135,a,2,4
21007,45792,a,8,2
21008,45895,b,1,3
21009,3934,a,5,4
21010,36994,a,9,2
21011,37139,a,9,4
21012,23243,a,4,3
21013,1417,b,3,3
21014,2111,b,1,3
21015,3345,a,9,2
21016,3374,d,9,1
21017,4847,a,8,3
21018,4915,b,6,1
21019,5238,c,7,1
21020,5840,a,4,1
21021,8507,e,5,2
21022,9551,b,5,2
21023,9990,b,7,2
21024,10836,e,6,4
21025,15178,a,6,3
21026,15726,a,7,3
21027,15740,a,5,3
21028,15917,b,2,2
21029,16095,a,5,2
21030,16097,c,3,1
21031,16439,b,6,4
21032,16550,e,2,2
21033,17382,a,3,1
21034,17621,b,2,1
21035,18062,c,9,1
21036,18072,b,4,3
21037,18852,b,5,1
21038,18885,c,6,2
21039,19122,b,6,3
21040,19502,a,4,3
21041,19905,b,2,2
21042,20245,b,3,2
21043,20926,c,8,2
21044,20977,b,4,3
21045,21096,d,8,4
21046,21199,b,8,1
21047,21316,a,6,1
21048,21416,b,3,1
21049,21440,c,3,1
21050,22817,a,3,3
21051,22988,c,6,2
21052,23162,c,6,2
21053,23953,a,5,2
21054,24227,a,2,2
21055,24468,b,9,4
21056,24501,a,7,2
21057,24525,a,4,4
21058,24857,c,8,3
21059,25264,a,3,2
21060,25431,b,4,1
21061,25503,b,7,2
21062,25515,a,8,1
21063,25629,c,4,4
21064,26657,a,9,3
21065,26662,b,9,3
21066,27010,c,8,2
21067,27216,b,7,1
21068,27316,c,4,3
21069,27537,e,8,4
21070,27663,a,5,1
21071,28157,c,7,3
21072,28629,b,5,2
21073,28704,b,7,2
21074,28893,c,3,2
21075,28926,c,9,2
21076,30174,e,9,3
21077,30479,c,8,4
21078,30891,b,9,4
21079,32043,a,1,1
21080,32051,c,2,2
21081,32067,c,6,4
21082,33153,a,1,1
21083,33726,a,1,3
21084,33959,b,8,3
21085,33965,b,8,3
21086,34112,b,7,1
21087,34127,c,9,3
21088,34328,a,2,4
21089,34398,a,6,2
21090,34461,b,9,3
21091,34465,d,6,1
21092,35037,d,7,2
21093,35514,b,5,1
21094,36492,b,4,4
21095,36962,d,2,2
21096,37203,b,1,3
21097,37332,e,5,3
21098,37439,c,9,1
21099,37541,a,4,4
21100,37752,b,7,3
21101,38186,e,5,2
21102,38324,b,3,3
21103,38683,a,6,1
21104,38763,b,9,2
21105,38869,b,8,4
21106,39322,c,2,1
21107,39398,b,1,4
21108,39427,c,2,4
21109,39457,b,7,2
21110,39739,d,5,2
21111,40069,a,1,2
21112,40196,c,1,2
21113,40229,b,8,1
21114,40234,b,1,1
21115,40558,e,8,3
21116,41686,c,7,1
21117,44744,b,9,3
21118,44798,b,7,1
21119,44863,a,2,2
21120,44984,b,5,1
21121,45103,c,9,2
21122,45462,c,1,1
21123,45475,a,7,4
21124,45590,c,3,3
21125,45659,b,9,3
21126,45856,c,6,4
21127,46100,b,2,3
21128,46167,d,1,3
21129,46193,c,4,1
21130,46295,c,4,3
21131,46951,d,6,4
21132,46988,c,7,4
21133,47040,b,9,2
21134,47088,d,7,3
21135,47187,b,3,4
21136,47206,c,3,3
21137,47250,b,4,2
21138,47362,b,6,4
21139,47472,a,6,4
21140,47582,b,1,1
21141,47672,a,1,1
21142,47774,c,6,3
21143,47974,d,4,3
21144,48129,b,2,1
21145,48224,d,8,3
21146,48660,a,1,3
21147,48728,c,2,1
21148,49069,a,1,3
21149,49253,b,3,3
21150,49814,b,3,4
21151,50380,a,6,2
21152,50488,b,9,1
21153,50491,c,8,1
21154,51038,c,1,1
21155,51057,a,7,2
21156,51060,b,9,2
21157,51361,b,5,2
21158,51524,e,5,2
21159,51590,b,9,3
21160,51709,b,5,2
21161,3882,c,9,4
21162,45457,a,2,1
21163,36044,a,2,3
21164,2299,d,3,3
21165,40495,d,5,1
21166,17367,d,7,3
21167,34569,d,8,3
21168,50602,e,4,4
21169,15,a,6,3
21170,15653,d,9,1
21171,43497,c,5,2
21172,24957,c,8,2
21173,859,d,3,3
21174,42041,d,6,2
21175,23983,b,8,3
21176,31939,a,7,2
21177,47381,a,1,1
21178,50417,e,1,3
21179,17919,b,2,4
21180,28927,b,8,1
21181,26723,d,1,1
21182,28767,d,9,1
21183,47877,d,5,4
21184,18523,d,4,4
21185,35363,c,6,1
21186,45318,d,3,4
21187,51192,d,2,2
21188,39593,c,2,3
21189,47688,a,1,1
21190,21647,e,4,2
21191,24776,d,1,3
21192,605,d,4,2
21193,1060,d,6,1
21194,4285,d,8,1
21195,4286,e,7,2
21196,4344,e,3,2
21197,4423,c,9,3
21198,5030,b,9,1
21199,5132,d,7,2
21200,5987,c,5,3
21201,9818,b,7,1
21202,15215,a,9,1
21203,15305,c,7,1
21204,17652,b,3,2
21205,17808,b,3,2
21206,18063,c,4,2
21207,19928,d,1,2
21208,22236,c,6,3
21209,23782,d,4,1
21210,26650,a,9,1
21211,32341,a,7,4
21212,32975,c,5,1
21213,33583,b,5,4
21214,34496,c,9,3
21215,34719,d,6,2
21216,34949,c,7,4
21217,35038,c,4,2
21218,35949,c,3,3
21219,36270,a,4,4
21220,36435,b,2,2
21221,37564,b,4,1
21222,38255,b,7,3
21223,38456,c,1,2
21224,40967,a,6,4
21225,41052,c,1,3
21226,41487,a,7,3
21227,42694,b,9,3
21228,44800,a,4,1
21229,44864,a,8,4
21230,45108,b,3,2
21231,45500,d,2,3
21232,45560,d,1,4
21233,45596,c,6,1
21234,45892,b,4,4
21235,45894,b,8,2
21236,45929,c,4,1
21237,45932,c,1,1
21238,46069,c,9,1
21239,46338,c,8,3
21240,46444,e,9,4
21241,47083,c,2,3
21242,48033,c,9,4
21243,48223,d,8,4
21244,49142,c,8,3
21245,49632,b,9,3
21246,50907,b,4,4
21247,50915,c,2,4
21248,51291,c,3,4
21249,40224,e,5,2
21250,20457,b,3,4
21251,20481,b,1,2
21252,23552,d,6,2
21253,36069,c,3,1
21254,37612,d,2,4
21255,17010,c,1,3
21256,44761,d,9,3
21257,25416,b,5,2
21258,29500,a,4,2
21259,20001,c,8,2
21260,48169,a,8,3
21261,2260,e,8,1
21262,3591,d,4,1
21263,4001,e,5,4
21264,11323,b,9,1
21265,14400,d,1,1
21266,20473,b,1,4
21267,23560,c,5,4
21268,26803,c,5,4
21269,27808,c,5,1
21270,35249,b,1,3
21271,35395,c,7,4
21272,37114,b,8,1
21273,42897,a,9,4
21274,45303,e,8,4
21275,45771,a,8,1
21276,46009,a,6,1
21277,47708,b,7,3
21278,49031,d,1,1
21279,50126,d,4,1
21280,51827,b,7,1
21281,30253,a,5,4
21282,26239,b,4,4
21283,1872,d,6,4
21284,1897,b,2,4
21285,2561,d,3,3
21286,2748,c,7,1
21287,3939,d,6,4
21288,4388,e,2,3
21289,5809,e,8,1
21290,6843,b,7,1
21291,9545,b,8,3
21292,13796,d,9,1
21293,13921,c,4,4
21294,15237,b,3,2
21295,15921,d,5,2
21296,15938,b,1,2
21297,15971,d,8,1
21298,16217,b,9,4
21299,16342,c,7,1
21300,16822,b,4,2
21301,17388,d,5,1
21302,17935,b,8,3
21303,18065,b,1,2
21304,18068,d,6,1
21305,18884,d,5,2
21306,19105,c,1,3
21307,20785,d,5,4
21308,21668,c,9,2
21309,21964,b,7,3
21310,22064,c,2,2
21311,22511,c,5,4
21312,23501,b,4,4
21313,23574,a,9,2
21314,23962,d,7,2
21315,25060,c,6,1
21316,25452,c,7,2
21317,25663,d,7,3
21318,25712,d,2,2
21319,26074,c,5,3
21320,27473,c,9,3
21321,27608,c,4,3
21322,27938,c,5,2
21323,28586,c,1,4
21324,28730,c,2,4
21325,28963,c,4,1
21326,29375,c,2,3
21327,30501,d,3,3
21328,30627,d,5,1
21329,30917,b,4,2
21330,32300,c,2,4
21331,33234,a,7,2
21332,33721,c,6,2
21333,33980,c,9,3
21334,33993,c,6,4
21335,34003,c,5,4
21336,34180,c,5,1
21337,34308,b,7,3
21338,34353,c,4,1
21339,34530,d,8,4
21340,35019,b,8,2
21341,36454,c,6,2
21342,36475,c,9,4
21343,37225,c,8,1
21344,37407,d,2,1
21345,37567,c,3,1
21346,37622,d,4,2
21347,38616,c,6,2
21348,38807,c,8,1
21349,39130,d,7,4
21350,39495,c,2,1
21351,39505,d,1,4
21352,39856,c,6,3
21353,39956,b,5,1
21354,40026,d,2,4
21355,40205,c,7,4
21356,40346,c,5,4
21357,41169,d,7,4
21358,42170,d,6,4
21359,43703,d,2,4
21360,45578,d,7,2
21361,45580,b,6,2
21362,45641,c,1,4
21363,45732,c,4,1
21364,45772,e,6,3
21365,45930,b,3,2
21366,46059,c,3,2
21367,46143,d,4,4
21368,46214,c,3,2
21369,46905,c,1,3
21370,47001,d,8,1
21371,47036,c,6,2
21372,48035,c,5,2
21373,48172,b,4,3
21374,48291,c,4,4
21375,48802,d,6,1
21376,49123,c,2,2
21377,49132,c,8,2
21378,49158,d,3,3
21379,49235,d,6,4
21380,49323,b,1,4
21381,49501,c,2,4
21382,49967,b,8,4
21383,50483,c,4,4
21384,51132,c,9,1
21385,51471,c,3,3
21386,16432,c,9,1
21387,20849,d,5,4
21388,40400,d,2,1
